Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,143279604,Almost perfect,2017-01-11T21:12:56.000+00:00,4,"This phone is great but I noticed the touch screen isn't always that sensitive. Sometimes I have to tap something several times for it to work. Also, there have been a few occasions where the screen acts funny. It will oscillate rapidly between a couple different displays like it's malfunctioning."
Motorola Moto Z Droid,142949459,IT wont stop freezing,2017-01-11T15:12:54.000+00:00,1,I got this phone dec 23rd and I am about to say officially I hate it! It keeps freezing and my Bluetooth will not connect or work with anything!
Motorola Moto Z Droid,142926372,Nothing good about it,2017-01-10T23:21:38.000+00:00,1,"I got it because I was told it was the most durable. Considering how many times the back has popped off, I really don't consider this phone durable. And the battery has to be charged at least twice a day, which is very unexpected for me considering I use this phone less than the Turbo I replaced & barely charged it once a day. I also don't like the size; it's too big."
Motorola Moto Z Droid,142924666,New likes,2017-01-10T22:39:40.000+00:00,3,I have had about a week. The only thing I don't like is the text messaging. The ring tone only plays a few bars of the tone
Motorola Moto Z Droid,142920312,"Great camera, not so great battery",2017-01-10T21:03:35.000+00:00,3,"I like the size of the phone and the camera, but the battery doesn't always charge properly. It will be plugged in but does not read the original charger. I also do not like the fact the charging cord is an actual plug (not adapter and cord like other phones)....makes traveling with in car, airplanes, etc a hassle"
Motorola Moto Z Droid,142735060,Moto Z Droid,2017-01-09T15:36:28.000+00:00,3,"This phone is a little more complex for me than my Moto Y so it's been slower to use for me.  The original phone I received had to be returned to Verizon after an update left it in a ""bootloader loop""."
Motorola Moto Z Droid,142521225,Missing key apps,2017-01-08T20:08:51.000+00:00,4,"It's a perfectly nice phone. It functions as expected. I like that it has 4gb of ram. But what's missing is a bit in note pad, music player, and photo gallery. I have to get these through Google Play store and they all come with ads. Very annoying."
Motorola Moto Z Droid,142484013,Problems,2017-01-08T15:00:40.000+00:00,1,"Have had problems with this phone since I got it. First people couldn't hear me when I called them or when they called me.  Then the touch buttons wouldn't work. Then I couldn't hear people, when on blue tooth.  Tried to return it, but it was too late.  Got it at Best Buy.  They did not match Verizon's extended return holiday policy.I had been told they did, but Verizon was wrong, because when I tried to return it to Best Buy, they said only 14 days on cell phones, period.  I will never buy another phone from Best Buy again. I am stuck with this phone for 2 years."
Motorola Moto Z Droid,142478377,Best phone ever owned! Love it!,2017-01-08T14:02:01.000+00:00,5,I bought this phone over two months ago. It a birthday gift to myself. Best decision ever!  Love the ease of use and the battery life is phenomenal! Everything you could want in a phone.
Motorola Moto Z Droid,142475514,Underwhelmed,2017-01-08T13:16:31.000+00:00,2,"For all the hype smart phones get, I expected a lot more when I purchased my first one.  My Yahoo! e-mail is not compatible with the Android operating system.  And speaking of the OS, I get almost-daily system ""upgrades"" that shut down my phone for up to half an hour.  Every time I turn around, the phone is asking me to track my location, which is very distracting and unnecessary.  So far the only application I have downloaded is Facebook, and the newsfeed is horrendously fragmented.  It doesn't work anything like the regular web site.  I don't know if this is due to the Android OS or the application, but either way it's not very friendly."
Motorola Moto Z Droid,142339862,Wish I could get help with this phone,2017-01-08T03:51:24.000+00:00,1,"This phone is way too Googled for me to enjoy.  Third auto update locked it up with Moto voice error which I don't use.  Had to factory reset.  No photo gallery, wants them on Google cloud apparently.  And Google search  bar cannot taken off every page.  Beyond intrusive, do that many people want the photos stored off their phones?  Do that many people not feel like idiots talking to inanimate objects to operate them?  Using what little free time I have trying to learn how to go back to how my droid x operated."
Motorola Moto Z Droid,142308678,Great phone,2017-01-07T23:59:34.000+00:00,5,"I'm glad my previous phone, an LG G3, bit the dust.  I've been looking for a valid reason to get a new, fancy phone. I've had my Moto Z Droid for a week and I'm loving it. It is very slim, fast, looks cool and has a gorgeous screen. I bought the JBL speaker mod, which sounds decent and works well. I'm considering getting the zoom camera mod next.  The turbo battery charger is super fast."
Motorola Moto Z Droid,142285933,Too big. No headphone jack,2017-01-07T20:20:40.000+00:00,3,"The phone is fast and has nice features, but it's too big to fit in to any pocket and I hate that it does not have a headphone jack. Honestly. Thinking of returning it"
Motorola Moto Z Droid,142209003,Love Hate Relationship,2017-01-06T19:57:15.000+00:00,4,"I have been using the Moto Z for about 3 weeks now. I got it as a replacement for my first gen Moto X. First, this phone is huge. Unlike the Moto X which had a gorgeous, hand-fitting form factor, this thing is big and flat. I wasn't sure if I was going to keep it for that reason; it doesn't fit in any pocket, and is hard to dial with one hand. I decided to give it a trial, though, because I do love Moto, and really didn't want an iPhone or Samsung. So I nicknamed it ""Toast,"" since it is like talking on a piece of toast. Day 1, I drive to work, and when it wouldn't fit in cup holder, I put it in another slot near me. First time I hit the brakes, Giant phone flies out of the slot, on to the floor. I am aggravated--Toast was toast. I was going to return it at the very next opportunity. But as I continued to use it that day, we continued to bond: it's large screen, a gift to my presbyopic eyes, the wrist-twist camera feature I can't live without, and how it talks to me while I am driving...Well, it was hard to figure out just what phone I would trade it in for if I did return it. I could go back to Moto X small, but after a few weeks with my new friend, I'd have a hard time with those tiny little icons. Bottom line, I decided to keep it, and BTW, LOVE my red Incipio Dualpro case, which gives it a slightly metallic, space age look. I hope that Moto comes out with a slightly smaller phone soon, and that will be a happy medium. Until then, a toast to Toast!"
Motorola Moto Z Droid,142092346,trading it in ASAP,2017-01-05T18:34:54.000+00:00,1,"I got this when I needed to quickly replace the Turbo1 I had dropped and the display separated from the screen [but the glass didn't crack!]. I need something durable and this was suggested by the salesman. I don't like that it's larger than the phone I had.  But more than that, I HATE that the back keeps coming off. I've already nearly lost it at least 3 times. The only reason to get this phone is if you'll use the Mods *frequently*. I also don't like the fingerprint reader. I like the idea of it, but, like many other people, I keep trying to use it to get to the home screen. In this day of multi-purpose, it's stupid to have a button only exist for 1 reason, especially when people might not even use the feature."
Motorola Moto Z Droid,142011929,"Constantly updating, short battery life, different charger!",2017-01-04T19:23:35.000+00:00,2,"I bought this phone after my Droid Turbo screen was seriously damaged since it was basically a newer version of the same phone.  So far I am disappointed as the battery doesn't last very long, and nearly every day it is requiring a 20 min ""update""!  Also, despite being just another Motorola Droid style phone, it requires a different charger than my Droid Turbo, so now I will have the additional cost of buying another car charger and charger to leave at work!  Other than that, it is basically the same phone with a few different features or slight variance to the looks of the old Turbo."
Motorola Moto Z Droid,141946291,Terrible battery life,2017-01-04T05:22:11.000+00:00,2,"Battery drains fast! Even took it back to the Verizon kiosk and he suggested turning battery saver on, turn off Bluetooth and location. It still drained down. It's fully charged when I go to work and I don't even use it until I go to lunch. By then it's usually about 30% left. If it continues, I will want an exchange."
Motorola Moto Z Droid,141833286,Great phone but notification volume is TERRIBLE,2017-01-03T00:20:45.000+00:00,3,The phone is nice and works good but it's hard getting over the notifications not being loud at all.  Its set at highest volume and sounds like my old phones lowest volume.  Texts come through and I never hear them.  Frustrating and may have to leave this phone.
Motorola Moto Z Droid,141824570,yes,2017-01-02T23:19:06.000+00:00,5,it is easy phone to use
Motorola Moto Z Droid,141780654,Poor battery life,2017-01-02T18:50:54.000+00:00,2,"4th Droid I've owned and this by far has the worst batter life of them all.  It barely lasts a full day, and that is with little use.  Only bright side is it charges fully in about an hour."
Motorola Moto Z Droid,141758576,Still learning; love the size!,2017-01-02T15:39:12.000+00:00,5,Much easier to find in my purse; keyboard for texting is better than my old phone.
Motorola Moto Z Droid,141732382,It fast and cool but...,2017-01-02T02:14:54.000+00:00,3,So it's a pretty sweet phone I gotta admit. But the battery life is horrible. If I do anything I'll have to charge it every hour and a half to two hours which is ridiculous. I don't even think it'll last a full day without a charge.
Motorola Moto Z Droid,141706448,Don't like the google and photo process and when talking the other end sounds fuzzy,2017-01-01T20:40:32.000+00:00,3,Tried to download pictures and only half of them downloaded.  The camera takes more than one shot at a time.  When talking to others phone sounds fuzzy
Motorola Moto Z Droid,141698351,Easy to use,2017-01-01T19:19:56.000+00:00,4,Just got it from a flip phone easy to use
Motorola Moto Z Droid,141620921,Bigger than old phone but will easy to use.,2016-12-31T22:08:49.000+00:00,5,Had a week now and just love it
Motorola Moto Z Droid,141618094,Great phone,2016-12-31T21:30:21.000+00:00,4,"I bought the Moto Z phone right about 1 week ago. I love the camera and the video which I had told the guys at the store were most important to me. I also like how sensitive the screen is and the movement features.

 I do not like some of the messaging features. The keyboard is not as easy to use as the Galaxy I had before. I also liked the short cuts better for messaging favorites on my Galaxy."
Motorola Moto Z Droid,141614555,Not thrilled yet,2016-12-31T20:48:41.000+00:00,3,"Bought this phone under duress after my Droid Turbo took a bath. Hate the fact that the chargers are not universal, so had to get new ones. Battery life is shorter than my Turbo was. The only real plus is that it is lighter weight."
Motorola Moto Z Droid,141612253,Good phone overall,2016-12-31T20:24:39.000+00:00,4,Overall a good phone.
Motorola Moto Z Droid,141533846,Great Phone!,2016-12-31T02:20:16.000+00:00,5,"Read a few reviews about the Moto Z all very good, so I decided to make the change from my prior trend of Galaxy S phones to Motorola. Took a little adjustment to get use to some functional differences but overall very happy with my decision, Great camera, quick process/operation slim size with a very nice 5.5"" screen. I would and have recommend this phone to friends!"
Motorola Moto Z Droid,141518210,Easy use phone,2016-12-30T22:13:05.000+00:00,5,"I just went from an IPhone to the moto z.  I thought it would take some adjustment.  Wrong, no problem using the new phone.  Easy, easy, easy.  I found an otter box cover and screen saver for it and now I'm all set. Go anywhere, do anything."
Motorola Moto Z Droid,141515894,hard transition to new phone,2016-12-30T21:42:43.000+00:00,4,Enjoy phone just the direction are hard to understand for certain functions have been back to store several times for help which the store was very helpful.
Motorola Moto Z Droid,141515347,Great phone so far!,2016-12-30T21:35:46.000+00:00,5,"Have only had this phone for a week, but I'm very happy with it so far!"
Motorola Moto Z Droid,141512837,Great phone I bought it at Christmas,2016-12-30T21:06:07.000+00:00,4,First phone when I bought it only lasted 4 days and locked up and would not factory reset so had to exchange for new one. So far this one is ok
Motorola Moto Z Droid,141511440,Walked in for a sim card & walked out with a Z.,2016-12-30T20:52:31.000+00:00,5,"Was on Iphone 5s platfotm for a job and changed employment. Had an LG lucid 2 I was going to activate to establish a new # for myself. The associate at the Verizon store showed me the special going for Christmas and the difference in monthly expenses was 11 dollars more than originally budgeted. So glad I upgraded. Learning the Android based phone is still ongoing, but I do like the phone overall. Hello Moto......"
Motorola Moto Z Droid,141509890,I thought the battery would last longer,2016-12-30T20:37:31.000+00:00,4,I thought the battery would last longer.
Motorola Moto Z Droid,141410393,Was easy to use after my old Moto Droid,2016-12-30T13:29:14.000+00:00,5,"The MotoZ Droid phone is excellent, better than my old Moto Droid. One thing I would mention though is that the Moto Z doesn't seem to keep the battery power quite as long as the old Moto Droid. It may be because I play many games on it which I didn't play on the old Moto Droid."
Motorola Moto Z Droid,141390062,Love my Moto z droid,2016-12-30T00:54:49.000+00:00,5,I am very happy that I bought it.
Motorola Moto Z Droid,141379494,Huge Phone,2016-12-29T22:14:10.000+00:00,5,"Happy with the new phone, can play with settings. Easy transition, all material transferred."
Motorola Moto Z Droid,141377901,Nice phone,2016-12-29T21:52:22.000+00:00,4,"It's a nice phone. Bigger screen. Great pictures... Have had phone 1 week and it has done 3 updates .
Phone is also very slick. I would suggest getting a case same day as buying phone"
Motorola Moto Z Droid,141376646,Easy to use,2016-12-29T21:35:15.000+00:00,5,Bought this to replace Droid Maxx and was super easy to transition.
Motorola Moto Z Droid,141374727,Pathetic battery life,2016-12-29T21:11:42.000+00:00,3,Cell phone is nice enough but a battery hog. Screen brightness is less than my 2 year old Moto G. Moto actions are nice.
Motorola Moto Z Droid,141270261,"Too ""touchy"" of a screen",2016-12-29T04:08:31.000+00:00,1,"I've had this (my FIRST EVER) Smartphone for 10 days now. I don't understand the big deal. By the time I get to the correct screen to do, what I need to do, I could have performed the task THREE times already, with my basic flip phone. All  I have to do is breathe, by the phone, and it changes screens!!! I don't like it."
Motorola Moto Z Droid,141250032,"Beautiful, versatile, powerful",2016-12-28T22:16:11.000+00:00,5,"I love this phone.  It's very fast, it's powerful, it doesn't come with a lot of unwanted programs that you can't uninstall.  The modular components are just icing on the cake since the phone can really stand along without them.  I got the battery pack mod and I really like how it can be setup to float the main battery at 80%.  It lasts really long that way.  I don't have a case on the phone right now and I've dropped it a few times without any damage.  Seems to be very well made and sturdy.  The screen resolution is pretty amazing, all my photos and games look incredible."
Motorola Moto Z Droid,141191141,my new Z Moto,2016-12-28T15:40:02.000+00:00,5,"it was an easy move from my Motorola Maxx to my new Motorola Z Moto, I love the new phone, and it's security features are awesome, something I didn't have before.  I feel more secure with this phone than any in the past, and there have been many.  I have had three Motorola phone over the past 22 years, and feel they are the best cell phones I've had."
Motorola Moto Z Droid,141119493,Straightforward transition from LG Android phone,2016-12-28T00:00:02.000+00:00,4,"This was a gift, to replace an LG phone on its last legs. Between the Google account restore process and the Verizon Cloud backup it was pretty easy to get all the contacts, SMS messages, phone call history, and media moved to the new phone. So far it's great; bigger screen, better camera, and a much better telephone (some smartphones are pretty good computers but not much as far a  phone goes). The Moto phones are pretty solid."
Motorola Moto Z Droid,141115471,motorola Z droid,2016-12-27T23:21:34.000+00:00,3,i wish it had features like the samsung S6 its not user friendly as my s6 was miss it
Motorola Moto Z Droid,141045032,Great Phone with fantastic battery life,2016-12-27T18:55:41.000+00:00,4,"Great Phone, transferring data from my previous phone was a pain, it was so much better the time before. I lost so much data... Very difficult to pair with the head phones.. Love MB"
Motorola Moto Z Droid,141030028,Great Phone! Amazing battery life!,2016-12-27T17:01:46.000+00:00,5,"I waited to buy a new phone and I'm so glad I got the Moto Z Droid! It is sleek and so efficient. The battery life is amazing! I charged it to 100% about 10 a.m. on Friday, left work in vegas about noon, used the navigation on and off during my drive to LA and made a few phone calls and I didn't even reach below 20% when I charged it it the next morning at 10 a.m.!"
Motorola Moto Z Droid,140994089,love my Droid,2016-12-27T15:00:16.000+00:00,5,I really like it! nice big screen and very fast and love that the battery stays charged along time
Motorola Moto Z Droid,140966254,Previous phone was Moto X; Nugget updated,2016-12-27T12:19:49.000+00:00,4,"Transition was cool from my Moto X and the Nugget software updated shortly after purchase; seem to lost some of my battery life from original purchase date, so have to configure my apps and data usage to get back to normal battery usage; but other than that all working well so far"
Motorola Moto Z Droid,140932378,Easy transition,2016-12-26T21:21:03.000+00:00,5,My old phone had died on me and I paid off my old phone to get this new one.  I am very pleased with this phone.
Motorola Moto Z Droid,140928343,Droid z,2016-12-26T20:44:25.000+00:00,5,Perfect phone for me. Love it.
Motorola Moto Z Droid,140926805,Love my Moto Z,2016-12-26T20:30:31.000+00:00,5,"I bought the Moto Z about a week ago, I love it."
Motorola Moto Z Droid,140870555,Love the Moto Z and Z Force,2016-12-26T14:09:12.000+00:00,5,Great phones with really nice features. Still trying to figure out the Photos but overall pleased!
Motorola Moto Z Droid,140855351,"I knew it would be a good phone, but I didn't know it would be this great",2016-12-26T04:32:29.000+00:00,5,"I have used Droid phones for years and was looking forward to upgrading my line with another, and opted for the Moto Z.  I knew it was going to be a good phone because I've always had good luck with Moto, but this one is far better than I'd hoped for.  The battery life is the best I've ever had in a smart phone, but the real eye opener was the call quality.  I've had people ask if I'd gotten a new phone because the call quality was clear and strong.  From my end, the earpiece is excellent (and I have moderate tinnitus).  The processor is strong and responses from apps are very quick.  The screen is large and easy to see, touch is sharp and responsive and the case is thin so it doesn't feel like I'm carrying a brick or a potato.  Overall, the phone is very intuitive and easy to use.  I've been carrying mobile phones for twenty-five years and this is probably the best I've had."
Motorola Moto Z Droid,140848980,Worst phone ever,2016-12-26T01:17:47.000+00:00,1,I wouldn't recommend
Motorola Moto Z Droid,140846411,Great....BUT,2016-12-26T00:09:11.000+00:00,4,"Short learning curve...YAY
NO HEADPHONES JACK...BOOO"
Motorola Moto Z Droid,140844300,Love this phone!,2016-12-25T23:19:03.000+00:00,5,"Wasn't sure how I'd like it but so far I'm loving it. Great display, fast and powerful, extra storage, good camera. Only problems I can see is the lack of a headphone jack which I can learn to live without. I've tried an adapter off Amazon and it works so I'll just need to keep a few spares around. Only other issue is the inability to rearrange the navigation buttons like I could on my LG. I wish Google would get with the program on that, it's an easy fix!"
Motorola Moto Z Droid,140840928,Initial problem with camera dropped rating,2016-12-25T22:12:37.000+00:00,3,"The second day l had the phone the camera stopped working and asked me to restart the camera app. This appears to be an existing problem with this phone which does not yet have a good diagnosis or answer. I had to do a complete factory reset to get access to the camera again. I'm currently hanging onto my old phone in case I have to return the new one. I also had difficulties backing up my old phone onto my new one, but that's probably mostly on me. I'll try to return and edit this as I learn more."
Motorola Moto Z Droid,140840034,So many new features!,2016-12-25T21:57:10.000+00:00,5,"Bought just over a week ago, can finally update my apps and see what I've been missing! Battery life isn't as great as I wish it would be, but still ALOT better than my old phone!"
Motorola Moto Z Droid,140736964,Great Phone!,2016-12-25T02:00:14.000+00:00,5,Everything I expected and then some. Very fast.
Motorola Moto Z Droid,140726072,Nice phone for the price,2016-12-24T21:06:10.000+00:00,5,Much better than my last phone. Battery lasts days. Lots of features to learn.
Motorola Moto Z Droid,140725054,DO NOT LIKE IT,2016-12-24T20:48:37.000+00:00,2,I HAVE VOLUME AT 100% AND STILL CANNOT HEAR THE PHONE RING OR NOTIFICATION ALERT IF I AM DO NOT HAVE THE PHONE RIGHT NEXT TO ME.
Motorola Moto Z Droid,140723134,Awesome Phone!,2016-12-24T20:20:05.000+00:00,5,"I always went with HTC but have not been impressed with the last two generations, I loved my HTC Maxx but it was starting to finally mess up. I was looking at the Google phone as it is manufactured by HTC but ultimately decided on the Moto Z droid. I have never had a motorola phone but it is made by Lenovo which made me decide to go with it instead of the Samsung. It is a great phone, extra slim design, fast charging, super clear photos and functionality is so easy. I got the Moto Z Droid Play for my daughter, let's see how she likes after she opens it tomorrow..."
Motorola Moto Z Droid,140565748,It's no Samsung,2016-12-23T21:03:03.000+00:00,4,"I have had the phone for a week. It's no Samsung that's for sure. For 9.99 a month and with the mods I am still happy. With the battery mod with 3000 mAh battery you can 
play 8 hours straight. Projecter is pretty cool on battery power about 2.5 hours plugged in watch forever. JBL speakers are cool 10 battery life again plugged in forever. All in all the motto z is a cool phone with all the mods"
Motorola Moto Z Droid,140565716,Nice phone,2016-12-23T21:02:32.000+00:00,5,Really like it works great phone calls are clear battery lasts more than all day. So just have the speaker mode looking forward to the next new modes in the near future.
Motorola Moto Z Droid,140284196,Nice,2016-12-22T20:25:51.000+00:00,4,Bought two of the Moto Z Droid is mostly what I need but wish had bought the Moto Z Force.. The worst thing that they need are better and more selection of cases etc.
Motorola Moto Z Droid,140185071,Great... if you want to own an expensive paper weight!,2016-12-22T05:26:29.000+00:00,1,"Let me tell you, I have a moto z that I liked a couple months back when I got it. That is no longer the case and wish I had never gotten a moto phone. This phone is now locking up. What do I mean? It freezes! The screen will stay black even with the phone on. And if it does light up its covered in these weird colored streaked lines that cover the whole screen. Its like this right now. It might come back and work for a little while correctly like it has before when it done this but who knows and if it does for how long. This truly is the WORST phone I have ever had in my life. It is nothing but a expensive paper weight to me now!"
Motorola Moto Z Droid,140124663,My Moto z droid review,2016-12-21T17:11:21.000+00:00,5,Really like the phone
Motorola Moto Z Droid,139965162,a decent model,2016-12-19T22:14:47.000+00:00,3,I was hoping for more advanced features at this point in the game but it is a good replacement for my droid maxx which I was used to.  Very similar but I wish they would have kept the same messaging system
Motorola Moto Z Droid,139858714,More features but more steps than the Samsung Galaxy,2016-12-19T00:04:12.000+00:00,3,"I went to the Verizon store to get a new Samsung, but the salesperson said that they did not carry many Samsung phones because of the recent bad publicity. I said that I just wanted a phone. Then the salesperson said that the Moto was superior to the Samsung. I think the Moto is competitive but not superior. For example, if you want to make a long telephone call you cannot use your earphones because they use the same port (USB C) as the charger cable. Also you cannot use earphones without an adapter cable. I still have figured out how to save pictures and music. Must I buy another cable? The charger is one piece. I cannot disconnect the plug and attach the cable to my laptop. The Moto is not a cell phone. It is a portable computer with telephone capabilities. I go through more steps before I can actually key in a telephone number than with the Samsung. Motorola must be providing rebates to Verizon that Samsung does not provide."
Motorola Moto Z Droid,139729306,Poor battery life,2016-12-18T02:39:44.000+00:00,4,But this phone 4 days ago awful battery life love every feature about the phone except for that
Motorola Moto Z Droid,139705470,Great phone,2016-12-17T19:50:04.000+00:00,4,"I've had this phone for a little over a week now with no issues. My only thing I dislike about it is that it doesn't have a headphone jack and has to have an adaptor for it in the charging port. It's kind of annoying. Other than that I love the camera, it takes amazing quality pictures."
Motorola Moto Z Droid,139595919,"Excellent picture, sound quality and mods",2016-12-16T20:04:46.000+00:00,5,"Very cyberpunk with the mods on it, but that being said these are not the selling point of the phone. It is good without them, but they do add to its versatility and overall life thanks to each mod having its own chargeable battery. I love the picture, weight and size of this phone as it fits me and I am not one to carry a 'portable tablet' as many people are prone to do nowadays."
Motorola Moto Z Droid,139441548,Larger screen was one of the features,2016-12-15T21:20:48.000+00:00,5,this phone is easy to use and has a great camera
Motorola Moto Z Droid,139440579,Just don't!,2016-12-15T21:04:41.000+00:00,1,"I've had phones since the days of bag phones, and all I can say about the Moto is just DON'T! I experienced 5 days of pure frustration until I could get to Verizon to exchange for the iPhone 6s. Phone wouldn't activate out of the box, refused to allow access to the cloud, attempted for 4 days straight to install a Moto upgrade (29 hours to download notice and it never did) , refused to recognize any wireless and would churn and churn and churn attempting the simplest applications. After 7 total hours on the phone with tech support I gave up! Battery life never lasted longer than 3 hours and I would literally watch the percentage drain before my eyes with limited to no use. Worst piece of garbage ever invented plus it would get HOT within minutes of use. With so many other options available, find one!! Epic fail Droid"
Motorola Moto Z Droid,139313323,exelent phone,2016-12-14T23:41:15.000+00:00,5,very happy with this phone works great ezelent features
Motorola Moto Z Droid,139311003,Moto Z,2016-12-14T23:01:56.000+00:00,3,Cannot hear ring or notification.  Sound very very low
Motorola Moto Z Droid,139302467,Love it,2016-12-14T20:18:14.000+00:00,5,Love it.W Orks great .Much faster than my old moto x.
Motorola Moto Z Droid,139301579,Great phone!,2016-12-14T20:02:08.000+00:00,4,"Changed from iPhone to moto z because I liked the option of being able to use a micro SD card to increase my storage capability.  Yes, the learning curve was amazing!  Still learning after 2 weeks.  Over all the phone is great.  It's fast and intuitive.  Waiting for an update that will fix a notification alert volume issue. Not sorry I have this phone."
Motorola Moto Z Droid,139229205,Great price for a flagship phone what's not to like,2016-12-14T16:12:33.000+00:00,5,The moto Z provides you with the thinnest form factor while still providing great battery life and performance.  I love the form factor with the moto mods that give you the option of creating a phone that is truly unique and one of a kind.  Great phone!!
Motorola Moto Z Droid,139182518,Good product,2016-12-13T22:54:41.000+00:00,5,Very good service would recommend
Motorola Moto Z Droid,139170560,Great. Few changes,2016-12-13T20:40:23.000+00:00,4,I changed a couple of weeks ago. Doing alright. Few changes
Motorola Moto Z Droid,139091305,Excellent!,2016-12-13T13:59:11.000+00:00,5,I have this phone for about two weeks. Have always liked the Motorola droid phones since they have the best battery life that I've ever seen. I can go 2-3 days without charging. And the Moto mods are super cool. I have the JBL speaker mod and it is great. Love that the glass is shatterproof too.
Motorola Moto Z Droid,138969172,"Fast processor, good display",2016-12-12T14:12:16.000+00:00,5,"Had for a week, good features, nice size. Expandable."
Motorola Moto Z Droid,138915300,The camera the features everything is great,2016-12-11T19:24:46.000+00:00,5,I bought this phone a few weeks ago and this phone is awesome
Motorola Moto Z Droid,138823938,Droidmotoz,2016-12-10T23:13:25.000+00:00,4,"Like the phone, not the price, but so far it's better that the LG4 I had...it was a piece of dung."
Motorola Moto Z Droid,138808724,Awesome phone!,2016-12-10T19:41:40.000+00:00,5,"Bought two a few days ago and very happy.  There are some drawbacks, such as the phone being so large you cannot use it with one hand. Also, no headphone jack. Another thing, the USB port is different from other Android phones.  It's such an awesome phone, we can overcome these challenges."
Motorola Moto Z Droid,138556142,Easy to use,2016-12-09T12:59:19.000+00:00,5,I transitioned from an iphone and fine this phone much easier to operate.
Motorola Moto Z Droid,138548437,I like it.,2016-12-09T04:26:56.000+00:00,5,Very thin and light weight.
Motorola Moto Z Droid,138548427,OK phone,2016-12-09T04:26:36.000+00:00,3,I've had it a couple weeks. Battery drains quickly and touch screen is intermittent. Not 100% happy.
Motorola Moto Z Droid,138484584,Great feature's,2016-12-08T21:22:28.000+00:00,5,"And a great deal,thanks"
Motorola Moto Z Droid,138456555,not the best phone,2016-12-08T18:28:06.000+00:00,1,phone is really big and will not git in a standard jean pocket. no headphone jack so you have to purchase wireless headphones to listen to music. not user friendly... especially when trying to operate the phone with one hand.
Motorola Moto Z Droid,138384684,Awesome,2016-12-08T15:02:15.000+00:00,4,"love my phone, never lags and the battery power is great. no complaints so glad I made the switch"
Motorola Moto Z Droid,138381676,"Yes, I said 5 stars for the Moto Z!",2016-12-08T14:32:21.000+00:00,5,"The Moto Z Droid is a fabulous phone and it rocks on Verizon's service.  I'm impressed with the speed of the network.  I'm getting up to 65 Mbps download speeds on this phone.  Wow!

The phone is very responsive and fast in everything it does (i.e. loading apps, webpages, etc.)  It seems that apps just ""snap"" to the forefront when loading.  I don't see the lag I've gotten in the past.

Battery life?  That was my concern because the Moto Z has so much less battery life than it's brethren, the Moto Z Force and Moto Z Play.  At 2600 ma/hr  it is lasting me the whole day most every day.  I keep the quick charger in my office on my desk.  I rarely have used it to top off and tend to have at least 60% remaining at the end of my work day.  I have been using the phone more than I ordinarily might because it's new and I've been taking time to set it up the way I like it.

I also bought a couple of battery mods so if it's every an issue because I have to drop everything and run I have the Incipio slim 2200 mah battery mod and the bigger 3000 mah Mod from Mophie.  With that on hand anyone should be able to get through a whole day with the heaviest use.

The phone looks good and my son loves the thinness.  He marveled at how much thinner it is than his Apple 7 plus.  I bought my wife one the same day and her workmates are remarking how classy the device looks.  Her's is wrapped in the Kate Spade case for protection but, it really looks great on the phone.

I hope this helps those of you trying to make a decision.  I really like the phone a lot.  It's as close to plain android as you can get without going to the Google Pixel or a Nexus.  Matter of fact I received the latest update to Android 7 - Noughat within days of purchase.  I recevied Android 7 before the Nexus phones received there's from Google.  Amazing!"
Motorola Moto Z Droid,138350400,Easy change over from old phone,2016-12-07T22:57:13.000+00:00,5,Great phone easy to use
Motorola Moto Z Droid,138338091,Easy to use,2016-12-07T21:20:38.000+00:00,4,"I used to have a Samsung 6, but now have the Moto, and it was an easy transition. However, one thing I do not like is that it is necessary to have an adapter to plug in headphones as there is no headphone jack."
Motorola Moto Z Droid,138231313,I prefer Motorola Android.,2016-12-06T22:26:09.000+00:00,5,Since I started buying smartphones I have always bought Motorola Androids. They're the best phones in my opinion and the Moto Z is definitely the best one so far.
Motorola Moto Z Droid,138231253,I think mine has a glitch,2016-12-06T22:25:04.000+00:00,3,I am pretty sure mine has a glitch the speaker takes awhile to send sound out. 1 in 5 calls I can't hear unless they call. When I am watching a video I have to go into settings to turn the volume down. The volume down button on the side just turns my phone volume down not the video volume.
Motorola Moto Z Droid,138230603,Cool Devicr,2016-12-06T22:11:31.000+00:00,4,"Great phone, good features, great feel and size.  Not flimsy and very responsive.  Google Now is driving me crazy!  It responds to external voices like during the National Anthem at ballgame, conversation with my wife, etc.  Then when you want it to work it will not respond."
Motorola Moto Z Droid,138229579,Great Guestures/ Useful Lockscreen/ Love the Speaker Mod,2016-12-06T21:54:19.000+00:00,5,"Now that I've used the Motorola Pre-Lock Screen, I don't know that I could go back to another phone. It's so much faster to play and pause my music, or to quickly read my messages.

Being able to quickly turn on my flashlight or camera by merely moving the device, has proven immensely useful, again, I'm not sure how I could go back to another phone without this ease of access.

I got the JBL Speaker mod, it sounds great, gets mega loud, and sweetens the pot that much more. On top of that it's really snappy and the only non pixel group of phones to support Google Daydream (as of writing 12/06/2016)"
Motorola Moto Z Droid,138107981,Great features,2016-12-05T23:52:12.000+00:00,4,I like it but the Bluetooth and wifi isn't too great they always cut out and Bluetooth never connects
Motorola Moto Z Droid,138088837,Like everything about new phone,2016-12-05T21:03:35.000+00:00,5,Got 2 weeks ago. Only issue is with trying to get Skype to work
